"date","rt","trial_type","trial_index","time_elapsed","internal_node_id","key_press","button_pressed","success","response","ID","appName","vendor","platform","userAgent","platform_name","platform_version","platform_layout","architecture","family","os_version","os","description","product","update_time","getStimParams_time","threshold","ex1_threshold","ex2_threshold","ex2_slope","ex2_lapse","ex4_threshold","ex4_c0","ex4_cf","ex5_threshold","ex5_c0","ex5_cf","ex5_cw","ex1_nAlerts","ex2_nAlerts","ex4_nAlerts","ex5_nAlerts","Trial","init_time","samples"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","134","20573","0.0-134.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"31.599999999627","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","6","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","135","20706","0.0-135.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"31","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","7","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","136","20839","0.0-136.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.5","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","8","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","137","20971","0.0-137.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"28.800000000745","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","9","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","138","21102","0.0-138.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"29.400000000373","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","10","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","139","21233","0.0-139.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"31.10000000149","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","11","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","140","21366","0.0-140.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"28.199999999255","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","12","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","141","21503","0.0-141.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.799999998882","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","13","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","142","21635","0.0-142.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"28","0.10000000149012",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","14","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","143","21765","0.0-143.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"31.699999999255","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","15","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","144","21897","0.0-144.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.900000000373","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","16","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","145","22033","0.0-145.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.599999999627","0.19999999925494",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","17","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","146","22166","0.0-146.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.800000000745","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","18","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","147","22298","0.0-147.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.200000001118","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","19","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","148","22429","0.0-148.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","20","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","149","22569","0.0-149.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"31","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","21","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","150","22702","0.0-150.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"29.599999999627","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","22","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","151","22833","0.0-151.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.599999999627","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","23","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","152","22965","0.0-152.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.299999998882","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","24","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","153","23098","0.0-153.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"29.099999999627","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","25","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","154","23243","0.0-154.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.400000000373","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","26","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","155","23375","0.0-155.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.400000000373","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","27","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","156","23507","0.0-156.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"33.5","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","28","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","157","23641","0.0-157.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.800000000745","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","29","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","158","23773","0.0-158.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"35.099999999627","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","30","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","159","23917","0.0-159.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"29.5","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","31","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","160","24056","0.0-160.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"29.800000000745","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","32","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","161","24193","0.0-161.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"27","0.10000000149012",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","33","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","162","24322","0.0-162.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"28.800000000745","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","34","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","163","24461","0.0-163.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"32","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","35","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","164","24601","0.0-164.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"26.900000000373","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","36","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","165","24730","0.0-165.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.300000000745","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","37","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","166","24862","0.0-166.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"28.200000001118","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","38","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","167","24992","0.0-167.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"27.700000001118","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","39","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","168","25121","0.0-168.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"27","0.10000000149012",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","40","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","169","25249","0.0-169.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"27.599999999627","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","41","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","170","25379","0.0-170.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"27.599999999627","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","42","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","171","25520","0.0-171.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"32.300000000745","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","43","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","172","25655","0.0-172.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"31.5","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","44","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","173","25788","0.0-173.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"29.300000000745","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","45","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","174","25923","0.0-174.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"30.699999999255","0.099999999627471",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","46","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","175","26064","0.0-175.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"31","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","47","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","176","26197","0.0-176.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"28.400000000373","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","48","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","177","26330","0.0-177.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"31","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","49","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","178","26471","0.0-178.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"31.5","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","50","425.10000000149","911250"
"2022-01-11-13:26:50",NULL,"html-keyboard-response","179","26605","0.0-179.0",NULL,NULL,NULL,NULL,"oa25hu7l","Netscape","Google Inc.","Win32","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36","Chrome","96.0.4664.110","Blink","64","Windows","10","Windows 10 64-bit","Chrome 96.0.4664.110 on Windows 10 64-bit",NULL,"27.699999999255","0",NULL,"-20","-21","2","0","-50","-50","1.2","-35","-60","1.4","1.2","0","0","0","0","51","425.10000000149","911250"
